,date,open,high,low,close,volume
0,2022-01-03 09:15:00+05:30,17387.15,17438.4,17387.15,17428.9,0
1,2022-01-03 09:16:00+05:30,17428.4,17451.45,17428.4,17450.55,0
2,2022-01-03 09:17:00+05:30,17450.05,17459.55,17442.05,17457.7,0
3,2022-01-03 09:18:00+05:30,17455.95,17465.75,17455.3,17464.55,0
4,2022-01-03 09:19:00+05:30,17465.25,17474.65,17462.15,17473.2,0
5,2022-01-03 09:20:00+05:30,17470.95,17478.1,17466.8,17472.25,0
6,2022-01-03 09:21:00+05:30,17471.85,17472.55,17459.6,17465.7,0
7,2022-01-03 09:22:00+05:30,17465.75,17466.5,17455,17463.25,0
8,2022-01-03 09:23:00+05:30,17466.1,17466.1,17452.2,17455.5,0
9,2022-01-03 09:24:00+05:30,17454.55,17455.35,17438.9,17439.2,0
10,2022-01-03 09:25:00+05:30,17439.75,17452.5,17437.55,17438.65,0
11,2022-01-03 09:26:00+05:30,17439.05,17442,17436.35,17441.5,0
12,2022-01-03 09:27:00+05:30,17441.25,17452.15,17441.2,17452.15,0
13,2022-01-03 09:28:00+05:30,17452.05,17457.1,17451.7,17455.55,0
14,2022-01-03 09:29:00+05:30,17455.75,17463.8,17455,17462.35,0
15,2022-01-03 09:30:00+05:30,17463.2,17473.1,17462.7,17470.1,0
16,2022-01-03 09:31:00+05:30,17470.4,17470.4,17454.15,17463.05,0
17,2022-01-03 09:32:00+05:30,17464.6,17464.6,17454.9,17454.9,0
18,2022-01-03 09:33:00+05:30,17455.75,17459.05,17451.6,17456.15,0
19,2022-01-03 09:34:00+05:30,17456.95,17462.8,17450.75,17462.8,0
20,2022-01-03 09:35:00+05:30,17463,17467.35,17461.65,17462.45,0
21,2022-01-03 09:36:00+05:30,17463.4,17465.1,17461.4,17461.4,0
22,2022-01-03 09:37:00+05:30,17462.45,17469.95,17461.5,17469.15,0
23,2022-01-03 09:38:00+05:30,17468.45,17472.35,17467,17471.85,0
24,2022-01-03 09:39:00+05:30,17471.65,17475.05,17470,17473.5,0
25,2022-01-03 09:40:00+05:30,17473.55,17474.35,17466.75,17468.25,0
26,2022-01-03 09:41:00+05:30,17468.55,17468.55,17465,17468.4,0
27,2022-01-03 09:42:00+05:30,17468.2,17469.75,17460.85,17463.55,0
28,2022-01-03 09:43:00+05:30,17464.35,17467.1,17464.35,17466.85,0
29,2022-01-03 09:44:00+05:30,17467.1,17468.25,17461.45,17463.35,0
30,2022-01-03 09:45:00+05:30,17463.1,17465.4,17461,17463.8,0
31,2022-01-03 09:46:00+05:30,17463.85,17471.5,17463,17471.05,0
32,2022-01-03 09:47:00+05:30,17473.6,17476.75,17470.8,17476.05,0
33,2022-01-03 09:48:00+05:30,17476.15,17479.45,17471.5,17475.55,0
34,2022-01-03 09:49:00+05:30,17478.4,17484.8,17477.95,17484.8,0
35,2022-01-03 09:50:00+05:30,17484.9,17488,17482.4,17488,0
36,2022-01-03 09:51:00+05:30,17487.25,17490.45,17486.35,17490.15,0
37,2022-01-03 09:52:00+05:30,17489.15,17493.1,17487.9,17492.35,0
38,2022-01-03 09:53:00+05:30,17493.15,17497.35,17490.3,17493.25,0
39,2022-01-03 09:54:00+05:30,17494.6,17496.75,17489.35,17493.95,0
40,2022-01-03 09:55:00+05:30,17492.85,17494.7,17485.25,17489.15,0
41,2022-01-03 09:56:00+05:30,17488.35,17490.35,17486.55,17487.85,0
42,2022-01-03 09:57:00+05:30,17487.85,17492.8,17485.65,17492.3,0
43,2022-01-03 09:58:00+05:30,17493.15,17493.65,17488.75,17489.75,0
44,2022-01-03 09:59:00+05:30,17489.45,17498.2,17489.3,17497.5,0
45,2022-01-03 10:00:00+05:30,17496.3,17499.25,17490.8,17494.05,0
46,2022-01-03 10:01:00+05:30,17494.85,17496.15,17487.4,17489.7,0
47,2022-01-03 10:02:00+05:30,17490.65,17491,17486.25,17490.3,0
48,2022-01-03 10:03:00+05:30,17490.65,17496.65,17489.45,17496.05,0
49,2022-01-03 10:04:00+05:30,17495.15,17496.65,17492,17496.65,0
50,2022-01-03 10:05:00+05:30,17496,17496.4,17489.55,17490.2,0
51,2022-01-03 10:06:00+05:30,17490.45,17491,17487.2,17487.95,0
52,2022-01-03 10:07:00+05:30,17487.95,17493.55,17486.55,17490.35,0
53,2022-01-03 10:08:00+05:30,17489.55,17490.85,17488.35,17489.85,0
54,2022-01-03 10:09:00+05:30,17489.95,17493.2,17489.15,17493.2,0
55,2022-01-03 10:10:00+05:30,17493.3,17495.4,17490.5,17493.1,0
56,2022-01-03 10:11:00+05:30,17493.1,17496.2,17492.95,17494.75,0
57,2022-01-03 10:12:00+05:30,17494.5,17495.6,17492.45,17495.45,0
58,2022-01-03 10:13:00+05:30,17495,17501.65,17494.35,17500.4,0
59,2022-01-03 10:14:00+05:30,17500.2,17500.6,17497.35,17498.1,0
60,2022-01-03 10:15:00+05:30,17499.45,17499.45,17492.65,17495.35,0
61,2022-01-03 10:16:00+05:30,17495,17495.45,17489.7,17491,0
62,2022-01-03 10:17:00+05:30,17491.6,17492.05,17488.6,17489.2,0
63,2022-01-03 10:18:00+05:30,17489.9,17492.2,17488,17491,0
64,2022-01-03 10:19:00+05:30,17490.95,17494.45,17490.45,17491.8,0
65,2022-01-03 10:20:00+05:30,17491.95,17495.65,17490,17495.35,0
66,2022-01-03 10:21:00+05:30,17495.2,17498.05,17494.6,17495.6,0
67,2022-01-03 10:22:00+05:30,17495.6,17499.55,17495.2,17498.6,0
68,2022-01-03 10:23:00+05:30,17498.45,17507.1,17498.35,17506.8,0
69,2022-01-03 10:24:00+05:30,17507.1,17510.55,17506.9,17509.55,0
70,2022-01-03 10:25:00+05:30,17509.65,17514.25,17509.65,17513.55,0
71,2022-01-03 10:26:00+05:30,17513,17517.85,17511.85,17516.45,0
72,2022-01-03 10:27:00+05:30,17516.1,17517.2,17509.8,17510.2,0
73,2022-01-03 10:28:00+05:30,17511.4,17515.1,17510.9,17515.05,0
74,2022-01-03 10:29:00+05:30,17514.7,17515.9,17512.75,17512.75,0
75,2022-01-03 10:30:00+05:30,17512.8,17514.3,17511.7,17513.7,0
76,2022-01-03 10:31:00+05:30,17513.3,17515.2,17509.95,17511,0
77,2022-01-03 10:32:00+05:30,17510.4,17526.55,17510.4,17524.6,0
78,2022-01-03 10:33:00+05:30,17521.65,17523.05,17517.7,17518,0
79,2022-01-03 10:34:00+05:30,17518.2,17522.95,17517.85,17519.75,0
80,2022-01-03 10:35:00+05:30,17518.8,17520.5,17518.1,17519.25,0
81,2022-01-03 10:36:00+05:30,17519.45,17519.95,17516.05,17516.45,0
82,2022-01-03 10:37:00+05:30,17517,17517.6,17514.15,17515.7,0
83,2022-01-03 10:38:00+05:30,17515.05,17516.2,17513.45,17513.55,0
84,2022-01-03 10:39:00+05:30,17513.8,17514,17507.3,17507.3,0
85,2022-01-03 10:40:00+05:30,17506.65,17511.75,17506.65,17510.35,0
86,2022-01-03 10:41:00+05:30,17510.45,17512.6,17509.85,17509.85,0
87,2022-01-03 10:42:00+05:30,17509.95,17512.3,17508.05,17508.55,0
88,2022-01-03 10:43:00+05:30,17509.05,17512.3,17508,17508.2,0
89,2022-01-03 10:44:00+05:30,17507.9,17513.2,17507.9,17510.15,0
90,2022-01-03 10:45:00+05:30,17510.45,17513.9,17509.55,17511.6,0
91,2022-01-03 10:46:00+05:30,17510.9,17513.15,17510.9,17512.15,0
92,2022-01-03 10:47:00+05:30,17512.15,17512.15,17507,17508.25,0
93,2022-01-03 10:48:00+05:30,17508.5,17509.65,17506.7,17506.85,0
94,2022-01-03 10:49:00+05:30,17507.15,17510.6,17506.6,17509.4,0
95,2022-01-03 10:50:00+05:30,17510,17512.05,17508.55,17511.35,0
96,2022-01-03 10:51:00+05:30,17510.25,17513.8,17509.25,17511.65,0
97,2022-01-03 10:52:00+05:30,17512.25,17515.5,17510.85,17515.25,0
98,2022-01-03 10:53:00+05:30,17515.05,17518.55,17515.05,17515.8,0
99,2022-01-03 10:54:00+05:30,17514.65,17515.5,17512.45,17512.45,0
100,2022-01-03 10:55:00+05:30,17513.5,17513.85,17510.55,17511.5,0
101,2022-01-03 10:56:00+05:30,17511.55,17516.35,17510.75,17515.1,0
102,2022-01-03 10:57:00+05:30,17515.45,17519.25,17514.75,17518.85,0
103,2022-01-03 10:58:00+05:30,17518.5,17520.25,17516.6,17518.45,0
104,2022-01-03 10:59:00+05:30,17519.55,17519.9,17516.1,17517.3,0
105,2022-01-03 11:00:00+05:30,17518.9,17521.05,17517.4,17517.4,0
106,2022-01-03 11:01:00+05:30,17517.5,17519.35,17517.35,17517.55,0
107,2022-01-03 11:02:00+05:30,17517.45,17518.8,17514.15,17515.8,0
108,2022-01-03 11:03:00+05:30,17516.5,17516.9,17512.8,17513.75,0
109,2022-01-03 11:04:00+05:30,17514.7,17518.45,17514.05,17516.55,0
110,2022-01-03 11:05:00+05:30,17517.65,17520.2,17517.5,17518,0
111,2022-01-03 11:06:00+05:30,17518.65,17521,17516.45,17518.4,0
112,2022-01-03 11:07:00+05:30,17518.05,17520.45,17515.5,17515.75,0
113,2022-01-03 11:08:00+05:30,17516.15,17517.65,17514.05,17515.8,0
114,2022-01-03 11:09:00+05:30,17516.3,17516.7,17511.1,17511.1,0
115,2022-01-03 11:10:00+05:30,17512.1,17514.05,17511.05,17512.8,0
